EpochId, Time, SatId, Pr, Cp, PrStd, CpStd, 
8,1567044287.246,32,20813973.9571313,109378174.257492,5,1
8,1567044287.246,18,19276755.3788824,101300027.84765,5,1
9,1567044287.496,14,19782626.4418216,103958415.100613,5,1
9,1567044287.496,25,23553462.6474716,123774298.851024,8,3
9,1567044287.496,11,20546185.6379322,107970939.343761,6,1
9,1567044287.496,10,22474024.4609979,118101772.677423,6,1
9,1567044287.496,31,19408337.4544324,101991492.098863,5,1
9,1567044287.496,22,20868371.0497354,109664067.721556,7,2
9,1567044287.496,1,19877247.7870343,104455646.015717,5,1
9,1567044287.496,3,22059080.0086694,115921222.447404,8,6
9,1567044287.496,32,20814072.0099048,109378690.061284,5,1
9,1567044287.496,18,19276791.6753353,101300218.956747,5,1
10,1567044287.746,14,19782678.3911198,103958686.922055,5,1
10,1567044287.746,25,23553389.6532108,123773909.314428,8,2
10,1567044287.746,11,20546215.3207526,107971095.07775,6,1
10,1567044287.746,10,22474136.0027897,118102359.044593,7,2
10,1567044287.746,31,19408277.1115794,101991174.747832,5,1
10,1567044287.746,22,20868252.4755058,109663444.808075,7,3
10,1567044287.746,1,19877187.3918307,104455328.94325,5,1
10,1567044287.746,3,22058931.7690697,115920468.02847,9,15   
10,1567044287.746,32,20814170.3069813,109379206.153344,5,1
10,1567044287.746,18,19276827.954338,101300409.810986,5,1
11,1567044287.996,14,19782730.0437643,103958958.851529,6,1
11,1567044287.996,25,23553312.6628501,123773520.354344,8,2
11,1567044287.996,11,20546244.9512223,107971250.371732,6,1
11,1567044287.996,10,22474247.7888845,118102945.927255,7,2
11,1567044287.996,31,19408216.8559776,101990857.636816,5,1
11,1567044287.996,22,20868133.8838261,109662821.522328,7,3
11,1567044287.996,1,19877127.0140773,104455011.537378,6,1
11,1567044287.996,3,22058783.3200674,115919688.424985,11,15
11,1567044287.996,32,20814268.6564085,109379722.62432,5,1
11,1567044287.996,18,19276864.1809901,101300600.393435,5,1
12,1567044288.246,14,19782781.8883612,103959230.970931,5,1
12,1567044288.246,25,23553239.4242863,123773132.142439,8,3
12,1567044288.246,11,20546274.4769907,107971405.215365,6,1
12,1567044288.246,10,22474359.6796807,118103533.374175,7,2
12,1567044288.246,31,19408156.5480251,101990540.749482,5,1
12,1567044288.246,22,20868015.4491983,109662197.938071,7,3
12,1567044288.246,1,19877066.636324,104454693.827549,6,1
12,1567044288.246,3,22058633.7717014,115918901.911167,11,15
12,1567044288.246,32,20814367.0407361,109380239.506455,5,1
12,1567044288.246,18,19276900.320391,101300790.677896,5,1
13,1567044288.496,14,19782833.8376594,103959503.247149,6,1
13,1567044288.496,25,23553165.6273154,123772744.451949,8,2
13,1567044288.496,11,20546303.9678587,107971559.511845,6,1
13,1567044288.496,10,22474471.4657755,118104121.335966,7,2
13,1567044288.496,31,19408096.3098734,101990224.08568,5,1
13,1567044288.496,22,20867896.7702674,109661574.041179,8,4
13,1567044288.496,1,19877006.1189688,104454375.777922,6,1
13,1567044288.496,3,22058486.5267641,115918128.462549,11,15
13,1567044288.496,32,20814465.442514,109380756.77732,5,1
13,1567044288.496,18,19276936.3201902,101300980.672141,5,1
14,1567044288.746,14,19782885.8567585,103959775.636339,5,1
14,1567044288.746,25,23553089.9457211,123772357.461481,8,3
14,1567044288.746,11,20546333.3889258,107971713.344299,6,1
14,1567044288.746,10,22474583.4089223,118104709.902306,7,2
14,1567044288.746,31,19408036.1589729,101989907.632867,5,1
14,1567044288.746,22,20867779.2605012,109660919.808003,8,4
14,1567044288.746,1,19876945.4794622,104454057.376053,6,1
14,1567044288.746,3,22058337.2576015,115917344.585629,11,15
14,1567044288.746,32,20814564.0013438,109381274.395339,5,1
14,1567044288.746,18,19276972.4246907,101301170.380999,5,1
15,1567044288.996,14,19782937.7886065,103960048.218138,6,1
15,1567044288.996,25,23553014.8225337,123771971.069924,8,3
15,1567044288.996,11,20546362.5656899,107971866.593839,6,1
15,1567044288.996,10,22474694.2701556,118105299.06304,8,3
15,1567044288.996,31,19407975.9557217,101989591.482576,5,1
15,1567044288.996,22,20867659.6916092,109660295.229486,8,4
15,1567044288.996,1,19876884.6131027,104453738.629236,6,1
15,1567044288.996,3,22058186.9588761,115916553.935247,11,15
15,1567044288.996,32,20814662.6125242,109381792.434147,5,1
15,1567044288.996,18,19277008.5640916,101301359.791271,5,1
16,1567044289.246,14,19782989.6681039,103960320.943217,6,1
16,1567044289.246,25,23552942.0900262,123771545.212116,9,7
16,1567044289.246,11,20546391.7250037,107972019.48811,6,1
16,1567044289.246,10,22474807.8710731,118105888.716033,8,3
16,1567044289.246,31,19407915.7524705,101989275.556198,5,1
16,1567044289.246,22,20867542.7926006,109659670.435918,8,4
16,1567044289.246,1,19876823.8165441,104453419.638658,6,1
16,1567044289.246,3,22058037.9863673,115915771.523107,11,15
16,1567044289.246,32,20814761.3458562,109382310.889411,5,1
16,1567044289.246,18,19277044.4417393,101301548.904224,5,1
17,1567044289.496,14,19783041.774454,103960593.82921,5,1
17,1567044289.496,25,23552873.0046142,123771182.281297,9,6
17,1567044289.496,11,20546420.8319669,107972171.773048,7,2
17,1567044289.496,10,22474917.2839383,118106478.861188,8,3
17,1567044289.496,31,19407855.7760721,101988959.803533,5,1
17,1567044289.496,22,20867423.6774143,109659050.815599,9,15
17,1567044289.496,1,19876763.0723362,104453100.203714,6,1
17,1567044289.496,3,22057889.4850143,115914990.739456,11,15
17,1567044289.496,32,20814860.0966384,109382829.716022,5,1
17,1567044289.496,18,19277080.4240883,101301737.750967,5,1
18,1567044289.746,14,19783093.6888518,103960866.894225,6,1
18,1567044289.746,25,23552800.4815092,123770798.022913,9,5
18,1567044289.746,11,20546449.851679,107972323.63487,7,2
18,1567044289.746,10,22475031.4781632,118107069.65263,8,3
18,1567044289.746,31,19407795.8694746,101988644.354989,5,1
18,1567044289.746,22,20867302.0144962,109658412.146141,11,15
18,1567044289.746,1,19876702.310678,104452780.447066,6,1
18,1567044289.746,3,22057740.4252544,115914207.650612,11,15
18,1567044289.746,32,20814959.1789747,109383349.001291,5,1
18,1567044289.746,18,19277116.2842857,101301926.298686,6,1
19,1567044289.996,14,19783145.6032496,103961140.080147,6,1
19,1567044289.996,25,23552724.2240577,123770414.396444,8,4
19,1567044289.996,11,20546478.627088,107972474.907598,7,2
19,1567044289.996,10,22475144.7300763,118107661.047734,8,3
19,1567044289.996,31,19407735.9803273,101988329.158771,5,1
19,1567044289.996,22,20867183.8939723,109657791.031333,11,15
19,1567044289.996,1,19876641.3745176,104452460.328067,6,1
19,1567044289.996,3,22057593.5816721,115913436.254906,11,15
19,1567044289.996,32,20815058.2089604,109383868.626072,5,1
19,1567044289.996,18,19277152.1095828,101302114.475742,6,1
20,1567044290.246,14,19783197.7968508,103961413.422715,6,1
20,1567044290.246,25,23552651.5264506,123770031.48474,8,3
20,1567044290.246,11,20546507.1756443,107972625.652752,7,2
20,1567044290.246,10,22475257.8249375,118108253.064787,8,2
20,1567044290.246,31,19407675.9341281,101988014.111972,6,1
20,1567044290.246,22,20867067.099665,109657176.971149,10,15
20,1567044290.246,1,19876580.4034569,104452139.854088,6,1
20,1567044290.246,3,22057444.9756178,115912655.62192,11,15
20,1567044290.246,32,20815157.0120932,109384388.683443,5,1
20,1567044290.246,18,19277187.7254772,101302302.287424,6,1
21,1567044290.496,14,19783249.9381015,103961686.900159,6,1
21,1567044290.496,25,23552580.9926705,123769649.357356,8,2
21,1567044290.496,11,20546535.7765511,107972775.866616,7,2
21,1567044290.496,10,22475370.8499978,118108845.574048,7,2
21,1567044290.496,31,19407616.0100804,101987699.330654,6,1
21,1567044290.496,22,20866950.8986651,109656566.132752,10,8
21,1567044290.496,1,19876519.3102446,104451818.998612,6,1
21,1567044290.496,3,22057295.0956977,115911867.463146,11,15
21,1567044290.496,32,20815256.1816806,109384909.167683,5,1
21,1567044290.496,18,19277223.4460729,101302489.883595,6,1
22,1567044290.746,14,19783302.0968023,103961960.558331,6,1
22,1567044290.746,25,23552507.0211975,123769267.723159,8,2
22,1567044290.746,11,20546564.3076571,107972925.632783,7,2
22,1567044290.746,10,22475481.9380839,118109438.644075,7,2
22,1567044290.746,31,19407556.2954353,101987384.795974,6,1
22,1567044290.746,22,20866830.4049116,109655933.827384,10,15
22,1567044290.746,1,19876458.2170323,104451497.823566,6,1
22,1567044290.746,3,22057145.9312364,115911084.036319,11,15
22,1567044290.746,32,20815355.1593157,109385429.960606,5,1
22,1567044290.746,18,19277259.0619673,101302677.15471,6,1
23,1567044290.996,14,19783354.1159014,103962234.35707,6,1
23,1567044290.996,25,23552435.1263004,123768886.612437,8,2
23,1567044290.996,11,20546592.8387632,107973074.972122,7,2
23,1567044290.996,10,22475594.9805944,118110032.161353,7,2
23,1567044290.996,31,19407496.4760889,101987070.436939,6,1
23,1567044290.996,22,20866713.9247082,109655321.461978,10,15
23,1567044290.996,1,19876397.0889195,104451176.306083,6,1
23,1567044290.996,3,22056997.3775328,115910302.573314,11,15
23,1567044290.996,32,20815454.3812537,109385951.10059,5,1
23,1567044290.996,18,19277294.6604115,101302864.194905,6,1
24,1567044291.246,14,19783406.2048013,103962508.226004,6,1
24,1567044291.246,25,23552362.4984942,123768506.166416,8,2
24,1567044291.246,11,20546621.0906657,107973223.926118,7,2
24,1567044291.246,10,22475706.3478841,118110626.078627,7,2
24,1567044291.246,31,19407436.9010455,101986756.205586,5,1
24,1567044291.246,22,20866593.8148594,109654690.103904,11,15
24,1567044291.246,1,19876335.9957072,104450854.583175,6,1
24,1567044291.246,3,22056849.4171366,115909525.117369,11,15
24,1567044291.246,32,20815553.7427935,109386472.447939,5,1
24,1567044291.246,18,19277330.2239552,101303050.971983,6,1
25,1567044291.496,14,19783458.2413506,103962782.207645,6,1
25,1567044291.496,25,23552291.9647141,123768126.022058,8,2
25,1567044291.496,11,20546649.3774686,107973372.504871,7,2
25,1567044291.496,10,22475819.7568492,118111220.375434,7,2
25,1567044291.496,31,19407377.1340497,101986442.175784,6,1
25,1567044291.496,22,20866473.7922618,109654059.101776,11,15
25,1567044291.496,1,19876274.8501442,104450532.689961,6,1
25,1567044291.496,3,22056701.0379352,115908745.654364,11,15
25,1567044291.496,32,20815653.1741342,109386994.473478,7,2
25,1567044291.496,18,19277365.7525985,101303237.546199,6,1
26,1567044291.746,14,19783510.365151,103963056.224776,6,1
26,1567044291.746,25,23552218.4294965,123767746.385867,8,2
26,1567044291.746,11,20546677.5421201,107973520.772255,7,2
26,1567044291.746,10,22475935.1725893,118111814.892497,7,2
26,1567044291.746,31,19407317.2798029,101986128.170353,6,1
26,1567044291.746,22,20866354.7468764,109653433.70337,11,15
26,1567044291.746,1,19876213.5824298,104450210.522909,6,1
26,1567044291.746,3,22056553.3567424,115907970.194137,11,15
26,1567044291.746,32,20815752.4484229,109387516.209731,7,2
26,1567044291.746,18,19277401.2288912,101303423.928149,6,1
27,1567044291.996,14,19783562.6285531,103963330.35579,6,1
27,1567044291.996,25,23552148.2098204,123767366.859948,8,3
27,1567044291.996,11,20546705.7416719,107973668.955077,7,2
27,1567044291.996,10,22476048.7386063,118112409.575103,7,2
27,1567044291.996,31,19407257.6524089,101985814.281562,6,1
27,1567044291.996,22,20866234.2705731,109652800.605321,11,15
27,1567044291.996,1,19876152.1402131,104449888.28465,6,1
27,1567044291.996,3,22056403.0405668,115907179.897743,11,15
27,1567044291.996,32,20815851.8099627,109388038.209293,7,2
27,1567044291.996,18,19277436.6702834,101303610.204801,6,1
28,1567044292.246,14,19783614.8047042,103963604.443368,6,1
28,1567044292.246,25,23552075.1108582,123766987.448228,8,3
28,1567044292.246,11,20546733.9237736,107973817.097426,7,2
28,1567044292.246,10,22476158.2212724,118113004.326646,7,2
28,1567044292.246,31,19407198.0075646,101985500.449878,5,1
28,1567044292.246,22,20866119.9890972,109652199.740909,11,15
28,1567044292.246,1,19876090.9422995,104449566.032101,6,1
28,1567044292.246,3,22056254.1727593,115906397.819499,11,15
28,1567044292.246,32,20815951.1715026,109388560.319657,7,2
28,1567044292.246,18,19277472.0942255,101303796.482269,6,1
29,1567044292.496,14,19783666.9808552,103963878.649817,7,2
29,1567044292.496,25,23552000.8252813,123766608.029735,8,3
29,1567044292.496,11,20546762.245477,107973965.309388,7,2
29,1567044292.496,10,22476272.5725493,118113599.115714,7,2
29,1567044292.496,31,19407138.2056684,101985186.66371,5,1
29,1567044292.496,22,20865996.3543045,109651550.457709,11,15
29,1567044292.496,1,19876029.7269357,104449243.890246,6,1
29,1567044292.496,3,22056104.4673413,115905610.523106,11,15
29,1567044292.496,32,20816050.6028432,109389082.423502,6,1
29,1567044292.496,18,19277507.5356177,101303982.875068,6,1
30,1567044292.746,14,19783719.3664089,103964152.848602,7,2
30,1567044292.746,25,23551929.0874362,123766228.675753,8,3
30,1567044292.746,11,20546790.6369812,107974113.733103,7,2
30,1567044292.746,10,22476386.6969733,118114193.941948,7,2
30,1567044292.746,31,19407078.5084736,101984872.968331,6,1
30,1567044292.746,22,20865874.0457283,109650907.788807,11,15
30,1567044292.746,1,19875968.3545199,104448921.849206,6,1
30,1567044292.746,3,22055954.7095727,115904823.444862,11,15
30,1567044292.746,32,20816150.0341839,109389604.538721,6,1
30,1567044292.746,18,19277543.0817112,101304169.353568,5,1
31,1567044292.996,14,19783771.6123608,103964426.964926,7,2
31,1567044292.996,25,23551860.5778813,123765849.115835,8,3
31,1567044292.996,11,20546818.749282,107974262.140458,7,2
31,1567044292.996,10,22476499.4951808,118114788.630198,8,2
31,1567044292.996,31,19407018.9334302,101984559.266366,6,1
31,1567044292.996,22,20865754.8781914,109650281.666318,10,6
31,1567044292.996,1,19875907.2438573,104448599.843256,6,1
31,1567044292.996,3,22055806.2431201,115904043.148469,11,15
31,1567044292.996,32,20816249.3608233,109390126.560557,6,1
31,1567044292.996,18,19277578.6103545,101304355.89814,6,1
32,1567044293.246,14,19783823.7885118,103964701.200338,7,2
32,1567044293.246,25,23551785.4721442,123765467.011434,9,15
32,1567044293.246,11,20546847.0884356,107974410.857079,7,2
32,1567044293.246,10,22476616.1847868,118115383.431885,8,3
32,1567044293.246,31,19406959.3234864,101984245.623963,6,1
32,1567044293.246,22,20865632.307862,109649653.653187,10,6
32,1567044293.246,1,19875845.9586926,104448278.05731,6,1
32,1567044293.246,3,22055656.1886978,115903255.070225,11,15
32,1567044293.246,32,20816348.8270644,109390648.444824,5,1
32,1567044293.246,18,19277614.069197,101304542.703221,6,1
33,1567044293.496,14,19783876.0344637,103964975.264401,7,2
33,1567044293.496,25,23551715.6014724,123765100.170638,9,5
33,1567044293.496,11,20546875.3752386,107974559.995203,7,2
33,1567044293.496,10,22476725.5278511,118115989.1128,10,15
33,1567044293.496,31,19406899.5215902,101983931.938537,5,1
33,1567044293.496,22,20865517.3458275,109649026.184064,9,5
33,1567044293.496,1,19875784.8480301,104447956.564023,6,1
33,1567044293.496,3,22055505.8899724,115902465.009488,11,15
33,1567044293.496,32,20816448.1013531,109391170.228698,5,1
33,1567044293.496,18,19277649.6676412,101304729.770203,6,1
34,1567044293.746,14,19783928.1059135,103965249.338904,7,2
34,1567044293.746,25,23551641.6299994,123764719.791081,8,5
34,1567044293.746,11,20546903.9237948,107974709.514868,7,2
34,1567044293.746,10,22476834.4346601,118116561.207488,10,7
34,1567044293.746,31,19406839.719694,101983618.188996,6,1
34,1567044293.746,22,20865399.0333512,109648398.636404,9,6
34,1567044293.746,1,19875723.7024672,104447635.324223,6,1
34,1567044293.746,3,22055355.1026409,115901673.12067,11,15
34,1567044293.746,32,20816547.2360401,109391691.676825,5,1
34,1567044293.746,18,19277685.2137347,101304917.142671,6,1
35,1567044293.996,14,19783980.1773632,103965523.237193,7,2
35,1567044293.996,25,23551570.0143058,123764339.012742,8,4
35,1567044293.996,11,20546932.4200004,107974859.491346,7,2
35,1567044293.996,10,22476948.5590841,118117161.027489,11,15
35,1567044293.996,31,19406779.9875987,101983304.319147,6,1
35,1567044293.996,22,20865279.3248576,109647771.43707,9,7
35,1567044293.996,1,19875662.8361077,104447314.431127,6,1
35,1567044293.996,3,22055204.4898116,115900880.931335,11,15
35,1567044293.996,32,20816646.3358266,109392212.84779,5,1
35,1567044293.996,18,19277721.0041313,101305104.747939,6,1
36,1567044294.246,14,19784032.2662632,103965797.055238,6,1
36,1567044294.246,25,23551500.0389326,123763957.640318,8,4
36,1567044294.246,11,20546960.9860068,107975010.008793,7,2
36,1567044294.246,10,22477061.5143435,118117754.751965,10,15
36,1567044294.246,31,19406720.2555034,101982990.371968,6,1
36,1567044294.246,22,20865160.0700695,109647144.441768,9,7
36,1567044294.246,1,19875601.9697482,104446993.918325,6,1
36,1567044294.246,3,22055054.3481382,115900092.175233,11,15
36,1567044294.246,32,20816745.418163,109392733.668182,5,1
36,1567044294.246,18,19277757.0213807,101305292.744565,6,1
37,1567044294.496,14,19784084.4424142,103966070.789405,6,1
37,1567044294.496,25,23551421.8445069,123763575.653176,8,4
37,1567044294.496,11,20546989.8661172,107975161.253455,7,2
37,1567044294.496,10,22477176.319326,118118358.339098,10,6
37,1567044294.496,31,19406660.4012565,101982676.253623,6,1
37,1567044294.496,22,20865039.7857186,109646517.8714,9,8
37,1567044294.496,1,19875540.9114363,104446673.931797,6,1
37,1567044294.496,3,22054902.3916421,115899294.227244,11,15
37,1567044294.496,32,20816844.5353997,109393254.117314,5,1
37,1567044294.496,18,19277792.7768769,101305481.23669,6,1
38,1567044294.746,14,19784136.5138639,103966344.368596,6,1
38,1567044294.746,25,23551350.0892116,123763192.877977,8,5
38,1567044294.746,11,20547018.8160284,107975313.241733,7,2
38,1567044294.746,10,22477291.1941094,118118950.129353,9,4
38,1567044294.746,31,19406600.6168105,101982361.930611,6,1
38,1567044294.746,22,20864921.0893376,109645899.387702,9,15
38,1567044294.746,1,19875480.0276266,104446354.533235,6,1
38,1567044294.746,3,22054749.8592888,115898492.216997,11,15
38,1567044294.746,32,20816943.4257837,109393774.018676,5,1
38,1567044294.746,18,19277828.7417756,101305670.241174,6,1
39,1567044294.996,14,19784188.5155128,103966617.705531,6,1
39,1567044294.996,25,23551276.1002884,123762790.871891,9,15
39,1567044294.996,11,20547047.7659396,107975465.968732,7,2
39,1567044294.996,10,22477402.9278536,118119541.164348,9,3
39,1567044294.996,31,19406540.710213,101982047.410456,6,1
39,1567044294.996,22,20864796.5645838,109645245.373045,9,6
39,1567044294.996,1,19875419.38812,104446035.638263,7,2
39,1567044294.996,3,22054597.8155417,115897693.554297,11,15
39,1567044294.996,32,20817042.2114663,109394293.412813,5,1
39,1567044294.996,18,19277864.7241246,101305859.758196,6,1
40,1567044295.246,14,19784240.4822612,103966891.045166,7,2
40,1567044295.246,25,23551202.4080189,123762403.63745,9,15
40,1567044295.246,11,20547077.2219072,107975619.633311,7,2
40,1567044295.246,10,22477514.4521952,118120131.641455,9,3
40,1567044295.246,31,19406480.8908666,101981732.709442,5,1
40,1567044295.246,22,20864677.1352936,109644621.27009,9,15
40,1567044295.246,1,19875358.800964,104445717.387088,6,1
40,1567044295.246,3,22054447.8483704,115896904.734264,10,15
40,1567044295.246,32,20817141.0494996,109394812.356268,5,1
40,1567044295.246,18,19277900.8460753,101306049.828395,5,1
41,1567044295.496,14,19784292.5711612,103967164.199311,7,2
41,1567044295.496,25,23551126.2901691,123762003.388206,9,15
41,1567044295.496,11,20547106.538273,107975774.075295,7,2
41,1567044295.496,10,22477628.7162209,118120721.377272,9,3
41,1567044295.496,31,19406420.9319185,101981417.859893,5,1
41,1567044295.496,22,20864561.5974019,109644011.006598,10,7
41,1567044295.496,1,19875298.4232106,104445399.823212,6,1
41,1567044295.496,3,22054295.0368137,115896101.778244,10,15
41,1567044295.496,32,20817239.6432298,109395330.824119,5,1
41,1567044295.496,18,19277937.1774286,101306240.524531,5,1
42,1567044295.746,14,19784344.4681087,103967437.198503,7,2
42,1567044295.746,25,23551051.2367826,123761609.261253,9,6
42,1567044295.746,11,20547136.0640414,107975929.367654,7,2
42,1567044295.746,10,22477739.7868568,118121310.335514,8,3
42,1567044295.746,31,19406361.0776716,101981102.820461,5,1
42,1567044295.746,22,20864441.8191074,109643381.420434,10,15
42,1567044295.746,1,19875237.9407559,104445082.816905,6,1
42,1567044295.746,3,22054143.8306769,115895307.616942,10,6
42,1567044295.746,32,20817338.23696,109395848.856917,5,1
42,1567044295.746,18,19277973.4389811,101306431.658713,6,1
43,1567044295.996,14,19784396.4174069,103967710.074211,7,2
43,1567044295.996,25,23550981.2090588,123761222.371849,9,5
43,1567044295.996,11,20547165.8166626,107976085.365388,7,2
43,1567044295.996,10,22477853.8763804,118121898.57861,8,3
43,1567044295.996,31,19406301.240875,101980787.58727,5,1
43,1567044295.996,22,20864321.2904534,109642747.749967,10,6
43,1567044295.996,1,19875177.7026043,104444766.412305,6,1
43,1567044295.996,3,22053987.4243753,115894485.950094,10,6
43,1567044295.996,32,20817436.7085387,109396366.369254,5,1
43,1567044295.996,18,19278009.9273864,101306623.360611,6,1
44,1567044296.246,14,19784448.3667052,103967982.900275,6,1
44,1567044296.246,25,23550906.0335208,123760834.987106,9,5
44,1567044296.246,11,20547195.5692839,107976241.943072,7,2
44,1567044296.246,10,22477962.03283,118122486.387734,8,3
44,1567044296.246,31,19406241.1772255,101980472.236935,5,1
44,1567044296.246,22,20864203.9551893,109642124.810764,9,6
44,1567044296.246,1,19875117.5168033,104444450.316181,6,1
44,1567044296.246,3,22053834.6302688,115893703.911055,9,6
44,1567044296.246,32,20817535.0405157,109396883.551179,5,1
44,1567044296.246,18,19278046.3983415,101306815.378932,5,1
45,1567044296.496,14,19784500.3160034,103968255.613735,6,1
45,1567044296.496,25,23550834.7319311,123760447.384981,9,4
45,1567044296.496,11,20547225.4266064,107976398.758807,7,2
45,1567044296.496,10,22478073.3652191,118123073.975816,8,2
45,1567044296.496,31,19406181.270628,101980156.793467,5,1
45,1567044296.496,22,20864086.4977737,109641502.178211,9,5
45,1567044296.496,1,19875057.4008032,104444134.427784,6,1
45,1567044296.496,3,22053683.5288334,115892921.96004,9,6
45,1567044296.496,32,20817633.4946442,109397400.506411,5,1
45,1567044296.496,18,19278082.904197,101307007.555169,5,1
46,1567044296.746,14,19784552.2653016,103968528.39883,6,1
46,1567044296.746,25,23550758.4744796,123760059.753697,8,4
46,1567044296.746,11,20547255.283929,107976555.584159,7,2
46,1567044296.746,10,22478187.2802405,118123661.634621,8,3
46,1567044296.746,31,19406121.2244288,101979841.476981,5,1
46,1567044296.746,22,20863967.0335831,109640879.460291,9,5
46,1567044296.746,1,19874997.3022533,104443818.576454,6,1
46,1567044296.746,3,22053531.7642897,115892140.02211,9,6
46,1567044296.746,32,20817731.7917207,109397917.643702,5,1
46,1567044296.746,18,19278119.5671045,101307199.812102,5,1
47,1567044296.996,14,19784604.1796994,103968801.337192,7,2
47,1567044296.996,25,23550685.5500196,123759672.494969,8,3
47,1567044296.996,11,20547285.1412515,107976712.146424,7,2
47,1567044296.996,10,22478296.1695992,118124249.493906,8,3
47,1567044296.996,31,19406061.2480304,101979526.280974,5,1
