#Var1,Var2,Var3,Var4,Var5,Var6,Var7
1567044267582319104,-0.00333921564742923,-0.00961751583963633,-0.00365691212937236,0.795644521713257,-0.150263234972954,9.73999977111816
1567044267592303104,-0.000134914749651216,-0.00297688832506537,6.44366082269698e-05,0.791084229946136,-0.279335349798203,9.70701026916504
1567044267602379008,0.00263018277473748,-0.000456006324384362,-0.00429221568629146,0.786712408065796,-0.2585069835186,9.71590232849121
1567044267612303104,0.00378143088892102,-0.00776106305420399,-0.00731133623048663,0.803353250026703,-0.144098863005638,9.75084495544434
1567044267622342144,-0.00346437399275601,-0.00915964879095554,0.00997646991163492,0.79179722070694,-0.159991502761841,9.76162242889404
1567044267632317952,0.00468840496614575,-0.00626529101282358,-0.00707851443439722,0.808321714401245,-0.281348824501038,9.73102474212646
1567044267642329856,0.00561583088710904,-0.00732882414013147,-0.00121360237244517,0.867485523223877,-0.279132932424545,9.71364498138428
1567044267652382976,0.00810438208281994,-0.00614932738244534,-0.00129515456501395,0.905335664749146,-0.159834071993828,9.7412223815918
1567044267662339072,0.00740019371733069,-0.00826239585876465,0.00231551402248442,0.869986236095428,-0.162340551614761,9.74205017089844
1567044267672337152,0.00480595510452986,0.00489504309371114,0.00268297106958926,0.771842062473297,-0.288837790489197,9.7238712310791
1567044267682356992,0.0116608357056975,-0.00269565638154745,-0.00273270788602531,0.690425097942352,-0.271392226219177,9.74315166473389
1567044267692375808,0.00531791988760233,-0.0126703903079033,-0.00209845998324454,0.687277674674988,-0.118011854588985,9.78605175018311
1567044267702299136,-0.000708897889126092,-0.000818360829725862,0.00595823908224702,0.797282695770264,-0.129372864961624,9.78516864776611
1567044267712359936,0.00529327848926187,-0.0031395754776895,0.00344529747962952,0.87801468372345,-0.266273379325867,9.75768566131592
1567044267722317056,0.00261660758405924,0.00200160895474255,-0.00360979465767741,0.930768251419067,-0.245409220457077,9.73378753662109
1567044267732352000,0.00226833019405603,0.00559352617710829,-0.0025051434058696,0.899084448814392,-0.118131496012211,9.74598789215088
1567044267742368000,-0.00251140515320003,0.00288448669016361,0.00600911164656281,0.796221733093262,-0.146143183112144,9.75684261322021
1567044267752412160,0.0137227391824126,0.00805759243667126,-0.000633128802292049,0.645331919193268,-0.257220387458801,9.76720333099365
1567044267762361088,0.00779776461422443,-0.00430936878547072,-0.000923640211112797,0.61516660451889,-0.244080722332001,9.7876091003418
1567044267772304896,0.00533571327105165,-0.00495424447581172,0.00139254448004067,0.721578657627106,-0.105796605348587,9.78595733642578
1567044267782331904,0.00440986640751362,-0.00582385854795575,0.000912275863811374,0.825282752513885,-0.138795107603073,9.75354957580566
1567044267792361984,0.00266060093417764,-0.00215772190131247,0.00243703392334282,0.904484748840332,-0.225679814815521,9.7451343536377
1567044267802356992,0.0069435890763998,-0.00991067569702864,0.00252528209239244,0.905036389827728,-0.225847750902176,9.75909328460693
1567044267812310016,0.00146776426117867,-0.00135117897298187,0.00306404568254948,0.821128129959106,-0.150464236736298,9.7633171081543
1567044267822371072,0.00142190244514495,-0.0148974172770977,0.00375699321739376,0.661048650741577,-0.191780999302864,9.74951553344727
1567044267832346880,0.00143224070779979,-0.0149645050987601,0.000723005563486367,0.6181401014328,-0.232378304004669,9.7352180480957
1567044267842343168,0.0053611327894032,-0.00901294872164726,-0.00326033285818994,0.725330948829651,-0.190372839570045,9.75203990936279
1567044267852400896,0.0127519834786654,-0.00909024477005005,0.0056172558106482,0.888994336128235,-0.132566556334496,9.75885391235352
1567044267862377984,-0.000174626591615379,0.00520239444449544,-0.000366929627489299,0.982420682907104,-0.167613595724106,9.74682140350342
1567044267872356864,0.00190278375521302,-0.00608036341145635,0.00539695518091321,0.977189302444458,-0.211037874221802,9.71797370910645
1567044267882364928,0.00557203264907002,0.0113744102418423,0.00259499694220722,0.825524032115936,-0.168310642242432,9.73953056335449
1567044267892332032,0.00136263482272625,0.00712279230356216,-0.00456011528149247,0.63284707069397,-0.121258899569511,9.74617767333984
1567044267902328064,0.0005638372967951,-0.00668276567012072,-0.000944928324315697,0.556230485439301,-0.158285036683083,9.73969268798828
1567044267912338944,0.0126264737918973,-0.00886079668998718,0.0057733878493309,0.670285642147064,-0.192146182060242,9.74881839752197
1567044267922328064,0.000113129848614335,-0.00789203215390444,-0.001403788337484,0.958465397357941,-0.142777159810066,9.7525634765625
1567044267932354048,0.00116890366189182,-0.00952926278114319,0.00780079932883382,1.22488975524902,-0.137051537632942,9.70768737792969
1567044267942369024,0.00267585413530469,0.0137597387656569,-0.000173112872289494,1.2227371931076,-0.242396473884583,9.66336536407471
1567044267952402944,-0.000510013604070991,0.0126771088689566,0.00369556667283177,0.968079805374146,-0.238201051950455,9.70190906524658
1567044267962376960,0.00332706817425787,0.000291600008495152,-0.0053189373575151,0.672065675258636,-0.154322057962418,9.74932956695557
1567044267972392960,0.00721068633720279,-0.00336207658983767,0.00208245264366269,0.53379237651825,-0.190621912479401,9.77530002593994
1567044267982386176,0.000797276094090194,-0.010175259783864,-0.000385644467314705,0.654890477657318,-0.240403905510902,9.76052474975586
1567044267992385024,-0.00339498999528587,-0.0171699300408363,0.00157572468742728,1.0171982049942,-0.192357420921326,9.69580554962158
1567044268002356992,0.0120540168136358,-0.0164358709007502,0.00523554347455502,1.32091867923737,-0.166078984737396,9.67427062988281
1567044268012336896,-0.00439411913976073,0.00434371409937739,-0.0049395551905036,1.29032397270203,-0.188518300652504,9.70132160186768
1567044268022351872,0.011564327403903,0.00333075481466949,0.0120886582881212,1.00715160369873,-0.21653950214386,9.73077297210693
1567044268032361984,0.00550348497927189,0.00802411418408155,0.00524754030629992,0.702819764614105,-0.181348204612732,9.78508567810059
1567044268042376960,0.00783655419945717,0.00306819123215973,-0.00152466678991914,0.560432434082031,-0.136797249317169,9.80999565124512
1567044268052400128,-0.00232768664136529,-0.00911206752061844,0.00565783446654677,0.633038699626923,-0.175488635897636,9.76126384735107
1567044268062372864,0.00357977813109756,-0.0227576922625303,0.0015786699950695,0.881662786006927,-0.194532185792923,9.72713565826416
1567044268072332032,0.00213607982732356,-0.0195819921791553,-0.000992485787719488,1.0927232503891,-0.126708149909973,9.73413181304932
1567044268082387968,0.00192939955741167,-0.000599604973103851,0.00794859230518341,1.11476671695709,-0.148095354437828,9.75776195526123
1567044268092395008,0.0130535624921322,-0.00352738657966256,0.000233822749578394,0.926106810569763,-0.225493982434273,9.75481605529785
1567044268102387968,0.00632008677348495,0.0121242795139551,-0.000650352740194649,0.610639929771423,-0.16454342007637,9.75485420227051
1567044268112358144,0.00301146367564797,-0.00147708423901349,-0.000311551819322631,0.410258024930954,-0.113359302282333,9.76886177062988
1567044268122371840,-0.00011851610179292,-0.0169332958757877,0.00474111596122384,0.445173114538193,-0.20943558216095,9.77139568328857
1567044268132350976,0.00559716625139117,-0.0169436428695917,-0.0113423503935337,0.723310768604279,-0.263926327228546,9.73741436004639
1567044268142358016,0.0021979205776006,-0.00761892925947905,-0.00534919509664178,1.04601693153381,-0.228334844112396,9.70743179321289
1567044268152372992,0.00701093394309282,0.00555525766685605,0.000767409277614206,1.12102830410004,-0.240665301680565,9.69243621826172
1567044268162377216,0.00541364587843418,-0.00083258276572451,0.00521089043468237,0.892509162425995,-0.293905884027481,9.69741725921631
1567044268172370944,0.000846441136673093,0.00669060368090868,0.00231452728621662,0.564566910266876,-0.245202288031578,9.71626377105713
1567044268182387968,0.0147478338330984,-0.00443597557023168,0.0051893861964345,0.323451161384583,-0.177026137709618,9.74700260162354
1567044268192390912,0.00398050993680954,-0.00309043354354799,0.00603572512045503,0.39485177397728,-0.177972704172134,9.7606372833252
1567044268202379008,0.00441309995949268,-0.0223326738923788,0.000526009942404926,0.689724624156952,-0.230368316173553,9.72162246704102
1567044268212352000,0.00693663256242871,-0.00796342175453901,-0.00571076665073633,0.950465619564056,-0.205830648541451,9.69539546966553
1567044268222390784,0.00177809107117355,0.000705226499121636,0.00163052976131439,1.03578841686249,-0.163239032030106,9.70080089569092
1567044268232371200,0.0011669808300212,0.00140998954884708,0.00946374423801899,0.953539669513702,-0.161487579345703,9.71588230133057
1567044268242392064,0.0106132673099637,0.00897732935845852,-4.64304284832906e-05,0.688098669052124,-0.164628818631172,9.72829723358154
1567044268252414976,0.00492297345772386,-0.00182340072933584,0.00662061665207148,0.431124269962311,-0.152166798710823,9.76441860198975
1567044268262386176,0.00461188750341535,-0.0125117413699627,-0.000977150048129261,0.439818799495697,-0.125847369432449,9.79100799560547
1567044268272398080,0.00176265568006784,-0.00719431415200233,0.00125739560462534,0.674340844154358,-0.190602675080299,9.75788116455078
1567044268282356992,0.00642543286085129,-0.00835125241428614,0.000379664357751608,0.892956674098969,-0.276715129613876,9.69118213653564
1567044268292387072,-0.00213614525273442,-0.00822394154965878,-0.00167043588589877,0.957170844078064,-0.214071288704872,9.67055130004883
1567044268302402048,0.00695095164701343,-0.0153562296181917,0.00333722238428891,0.898692488670349,-0.100651822984219,9.72922992706299
1567044268312377088,-0.00522277411073446,0.00743127195164561,-0.000199314774363302,0.772181868553162,-0.113629572093487,9.78014183044434
1567044268322380032,0.00338924047537148,-0.00444197189062834,0.0055120368488133,0.662098348140717,-0.209394872188568,9.73691940307617
1567044268332391936,0.00670813815668225,-0.00204290333203971,2.86928734567482e-05,0.654799461364746,-0.262925356626511,9.67665767669678
1567044268342360064,0.00781527627259493,-0.00168014760129154,-2.15873169508995e-05,0.843970835208893,-0.181761339306831,9.6845006942749
1567044268352420096,0.00409146072342992,-0.0148169845342636,-0.000128341693198308,1.08967363834381,-0.079517588019371,9.69175434112549
1567044268362395904,0.000980835407972336,-0.0125604560598731,0.000714985304512084,1.18479573726654,-0.1985804438591,9.63844203948975
1567044268372389120,0.00808620546013117,-0.00488080130890012,0.00758391991257668,1.08721232414246,-0.312003523111343,9.58013153076172
1567044268382388224,0.00161257688887417,0.00429474888369441,0.00694030616432428,0.932964146137238,-0.136175066232681,9.62914276123047
1567044268392389888,-0.00342203723266721,-0.0157895665615797,-0.000926034466829151,0.915945053100586,0.0169096775352955,9.67515277862549
1567044268402383104,0.00106331519782543,-0.0245354939252138,0.00170216034166515,1.06655621528625,-0.166959226131439,9.64395809173584
1567044268412404992,0.0103180455043912,-0.0161768440157175,0.000448653881903738,1.3372141122818,-0.325206607580185,9.55439376831055
1567044268422418944,0.0013785605551675,-0.0145767387002707,0.00764272687956691,1.53380167484283,-0.133609607815742,9.52492618560791
1567044268432403968,-0.00114221044350415,-0.0238893181085587,0.0121765732765198,1.59697365760803,0.0123576642945409,9.53743267059326
1567044268442405888,0.000903637555893511,-0.0280000157654285,3.39728976541664e-05,1.53465449810028,-0.170909106731415,9.56451320648193
1567044268452462848,0.0035805287770927,-0.0181704983115196,0.000438172806752846,1.4192236661911,-0.29999452829361,9.58234405517578
1567044268462372096,0.00819835066795349,-0.0219689328223467,-0.00838686339557171,1.45569407939911,-0.122115984559059,9.59655094146729
1567044268472381184,-0.00313979317434132,-0.0316962823271751,0.00471434090286493,1.64049172401428,0.00283820438198745,9.59543228149414
1567044268482415872,-0.00554570881649852,-0.0404506251215935,0.00504457717761397,1.82525885105133,-0.181387543678284,9.57763004302979
1567044268492392960,0.00956292543560266,-0.0357888601720333,-0.00451720505952835,1.91562497615814,-0.334133684635162,9.61777305603027
1567044268502398976,-0.000558807398192585,-0.0273854378610849,0.00392965320497751,1.91712939739227,-0.166704848408699,9.68249893188477
1567044268512409088,0.00180545472539961,-0.0343996472656727,-0.00293595693074167,1.86643660068512,-0.00236548413522542,9.72598266601562
1567044268522408960,0.000354883319232613,-0.0337127484381199,0.00414068065583706,1.83128261566162,-0.155796825885773,9.71360015869141
1567044268532429056,0.00823920499533415,-0.04275256767869,-0.00346133066341281,1.88377165794373,-0.281044155359268,9.71518421173096
1567044268542370048,0.000807396485470235,-0.0351548232138157,-6.87565334374085e-05,2.00610446929932,-0.163221061229706,9.73476505279541
1567044268552460800,0.00112760148476809,-0.0391586124897003,-0.00984163954854012,2.10403418540955,-0.0755663588643074,9.77507781982422
1567044268562380032,-0.00782049540430307,-0.0360715091228485,0.00582466972991824,2.16736006736755,-0.204997584223747,9.80814456939697
1567044268572377856,0.00316111440770328,-0.0321235172450542,-0.00148112536408007,2.20642399787903,-0.297495454549789,9.81602382659912
1567044268582403072,7.89368787081912e-05,-0.0163480620831251,-1.52112988871522e-06,2.17890620231628,-0.18503113090992,9.82862091064453
1567044268592427008,0.00309848855249584,-0.0276405736804008,0.0021151639521122,2.16360282897949,-0.102453470230103,9.82406520843506
1567044268602395904,-0.00264701549895108,-0.0371176600456238,0.00235657324083149,2.19696259498596,-0.199110269546509,9.79551219940186
1567044268612440064,0.00554978894069791,-0.0313511751592159,-0.0105948019772768,2.27365946769714,-0.255357921123505,9.79526901245117
1567044268622435072,0.00846865028142929,-0.0391128994524479,-0.007676612585783,2.37489938735962,-0.155206963419914,9.83349323272705
1567044268632427008,0.00568720884621143,-0.0296156350523233,-0.00478819524869323,2.46492314338684,-0.151272088289261,9.86778163909912
1567044268642438912,-0.00596926221624017,-0.0279207080602646,-0.00577753549441695,2.49702930450439,-0.255531758069992,9.87309455871582
1567044268652488960,0.00628413259983063,-0.0344965010881424,-0.0147823309525847,2.48845529556274,-0.240251094102859,9.84953689575195
1567044268662395904,0.00502046663314104,-0.0206563901156187,-0.00469936802983284,2.45023846626282,-0.16615517437458,9.8354320526123
1567044268672403968,0.00555887399241328,-0.0121921356767416,0.00752134155482054,2.38688135147095,-0.130618527531624,9.86146068572998
1567044268682394880,0.000572284334339201,-0.0261395964771509,0.00196570204570889,2.36593770980835,-0.222972482442856,9.91269111633301
1567044268692397056,-0.000372623122530058,-0.0239935014396906,0.0033465214073658,2.4191312789917,-0.258281141519547,9.93960380554199
1567044268702409984,0.00183817103970796,-0.0333533883094788,0.00169004558119923,2.47629380226135,-0.200048089027405,9.90765285491943
1567044268712433152,0.00327063887380064,-0.0196713879704475,-0.00519349705427885,2.49480485916138,-0.197201624512672,9.86508560180664
1567044268722435072,0.0113987345248461,-0.0170611795037985,-0.00433352775871754,2.47394275665283,-0.23267038166523,9.86029815673828
1567044268732423168,0.0115924999117851,-0.00709730107337236,-0.00856668036431074,2.43313598632812,-0.201308727264404,9.93192005157471
1567044268742459904,0.00537815084680915,-0.0190861336886883,0.0131145408377051,2.37575721740723,-0.163151547312737,9.96084499359131
1567044268752443904,-0.00333118834532797,-0.0135030914098024,0.00579114444553852,2.34222221374512,-0.220166936516762,9.9332857131958
1567044268762432000,-0.00604431657120585,-0.00622156448662281,0.00207613850943744,2.29926514625549,-0.271370828151703,9.89451885223389
1567044268772402176,0.0118175428360701,-0.00248939357697964,0.0108106350526214,2.27794337272644,-0.21181632578373,9.90189743041992
1567044268782434816,0.0147587284445763,-0.00878703687340021,-0.00136183900758624,2.27233505249023,-0.115280516445637,9.93718814849854
1567044268792412928,0.00741491839289665,-0.00810107495635748,0.00524580338969827,2.25703907012939,-0.167721271514893,9.90456771850586
1567044268802405120,0.0113738011568785,-0.00390228605829179,-0.000494178500957787,2.25969076156616,-0.219999119639397,9.84366989135742
1567044268812467968,0.00874850526452065,0.0022113649174571,-0.00336083420552313,2.25965714454651,-0.198710709810257,9.77815723419189
1567044268822443008,0.00383747718296945,-0.0105879716575146,-0.0037674147170037,2.22732496261597,-0.143818110227585,9.7686014175415
1567044268832432128,0.00626779487356544,-0.00360647356137633,-0.00128858885727823,2.16812419891357,-0.168446481227875,9.80412483215332
1567044268842415104,0.00423203222453594,0.00526452669873834,-0.00220157392323017,2.14284324645996,-0.174825236201286,9.79836177825928
1567044268852452096,0.00211974047124386,0.00212566973641515,-0.000204128431505524,2.15129995346069,-0.122394554316998,9.75700378417969
1567044268862437888,0.00651850178837776,0.000183532989467494,-0.000769654521718621,2.18313074111938,-0.125734642148018,9.7263822555542
1567044268872427008,0.00960416905581951,0.000298118364298716,-0.00114029471296817,2.17669105529785,-0.199663311243057,9.76103973388672
1567044268882426880,-0.00135409797076136,0.00357932597398758,-0.00334119214676321,2.166348695755,-0.202607154846191,9.79706001281738
1567044268892446976,0.00179819448385388,0.00195873784832656,0.00156279327347875,2.12675142288208,-0.101618699729443,9.75647354125977
1567044268902412800,0.00274265883490443,-0.0125167081132531,0.00516825076192617,2.16838669776917,-0.0830793082714081,9.66502094268799
1567044268912445184,0.00266908900812268,-0.00899560283869505,0.000280709093203768,2.25904417037964,-0.17124280333519,9.59543800354004
1567044268922468864,0.00777200749143958,0.000545809394679964,0.0078998850658536,2.29148197174072,-0.227757096290588,9.64692974090576
1567044268932432896,0.0141841936856508,0.000243978691287339,-0.00881584454327822,2.24175810813904,-0.145232275128365,9.7521800994873
1567044268942437888,0.00206332234665751,-0.00765624130144715,0.0069569805637002,2.21343088150024,-0.0785002857446671,9.76935958862305
1567044268952467968,0.0035006757825613,-0.00436275033280253,-0.00664731906726956,2.17782807350159,-0.138834893703461,9.69454097747803
1567044268962465024,-0.0021707636769861,-0.00819386169314384,0.00150266673881561,2.17405414581299,-0.191424012184143,9.64785861968994
1567044268972440064,0.000756228051614016,-0.0139907030388713,-0.00329430960118771,2.30679726600647,-0.163627684116364,9.69542217254639
1567044268982446080,-0.00170610775239766,-0.0175699274986982,-0.00283799134194851,2.41817712783813,-0.189846500754356,9.69059944152832
1567044268992451072,0.0036945000756532,-0.00346902711316943,-0.00581506080925465,2.42106628417969,-0.172229006886482,9.65979957580566
1567044269002456832,0.00747515074908733,-0.0106905391439795,0.000405096274334937,2.38524198532104,-0.0962381958961487,9.61265563964844
1567044269012448000,-0.00155561114661396,-0.0109158530831337,-0.00210035894997418,2.48161506652832,-0.0758163183927536,9.56691646575928
1567044269022456832,0.0106109818443656,-0.0302589163184166,0.00424431869760156,2.67020487785339,-0.141590163111687,9.57766532897949
1567044269032448000,0.00204389356076717,-0.0168915595859289,-6.59628785797395e-05,2.78667664527893,-0.192825049161911,9.62041187286377
1567044269042434048,0.00276544340886176,-0.00684308540076017,-0.000486086384626105,2.81507682800293,-0.204150408506393,9.70414161682129
1567044269052436224,0.00340231833979487,-0.0154971890151501,0.00192219426389784,2.69581246376038,-0.0818852335214615,9.73101806640625
1567044269062443008,0.00513631151989102,-0.0190031304955482,-0.000642489001620561,2.69988799095154,-0.0470955446362495,9.68281269073486
1567044269072438016,-0.000306129863020033,-0.0126380240544677,-0.00437647337093949,2.64832139015198,-0.154900029301643,9.60100746154785
1567044269082462976,0.00185585976578295,-0.012360923923552,-0.00309418141841888,2.61259937286377,-0.193109229207039,9.72777557373047
1567044269092461056,-0.00645208125934005,-0.018748888745904,-0.00450173299759626,2.37328624725342,-0.129503697156906,9.83070468902588
1567044269102461952,-0.00209326948970556,-0.00855029281228781,-0.000483972893562168,2.0487334728241,-0.224903851747513,9.87457942962646
1567044269112467968,0.0118111958727241,-0.0243599973618984,-0.00398354232311249,2.22588181495667,-0.179435804486275,9.9313850402832
1567044269122461184,0.00845649279654026,-0.0722343847155571,0.00372927682474256,3.30152463912964,0.0236708428710699,9.641432762146
1567044269132433920,-0.00231401273049414,-0.0392995662987232,-0.0112194661051035,4.39628791809082,0.0576453059911728,9.00668716430664
1567044269142457856,-0.00653383554890752,0.00359154026955366,0.0044651054777205,4.35916423797607,-0.159808814525604,8.89536094665527
1567044269152518144,-0.0084742484614253,0.00651520770043135,0.00888856500387192,2.93601775169373,-0.749183237552643,10.0070219039917
1567044269162467840,0.00544503703713417,0.0140181193128228,0.000123073550639674,1.33092606067657,-0.760167598724365,11.2150907516479
1567044269172427008,0.0153915900737047,-0.0252171382308006,-0.00294863642193377,0.823073744773865,0.519407451152802,10.624397277832
1567044269182482944,-0.0125422505661845,-0.0729682445526123,0.00314810196869075,1.86291110515594,1.10974109172821,8.8221960067749
1567044269192441088,-0.0107540730386972,-0.0684936419129372,-0.00576701341196895,3.93284511566162,-0.198565170168877,8.316725730896
1567044269202439936,0.000174838045495562,-0.0372409224510193,-0.00401456141844392,5.30344390869141,-1.24500644207001,9.58866214752197
1567044269212444928,0.0056035746820271,0.016332196071744,0.00302391918376088,4.9388542175293,-0.718126237392426,11.0808334350586
1567044269222486016,0.0122224194929004,0.0334576517343521,0.00245375675149262,3.17709636688232,0.315264791250229,10.8354825973511
1567044269232524032,-0.002104522427544,0.02023571357131,-0.000595413381233811,1.13997054100037,0.130212768912315,9.1687650680542
1567044269242470912,0.00477592786774039,-0.0141195990145206,0.00378204439766705,0.25678676366806,-0.416223287582397,8.37800598144531
1567044269252527872,0.00707585923373699,-0.050385020673275,-0.00407887483015656,1.36831676959991,0.317530512809753,9.63814449310303
1567044269262494976,-0.00946710724383593,-0.095302939414978,-0.011985176242888,3.78142523765564,0.576461017131805,11.0761156082153
1567044269272497920,-0.00896102655678988,-0.0652951896190643,-0.00924607552587986,5.73533391952515,-0.689464688301086,10.6221179962158
1567044269282454016,-0.000643647101242095,0.0366682112216949,0.00652550207450986,5.63075160980225,-1.28347098827362,9.06757831573486
1567044269292453120,0.0134895648807287,0.0659081339836121,0.00619905395433307,3.56512928009033,-0.011748337186873,8.52503299713135
1567044269302429952,0.00750319799408317,0.0445290803909302,0.00644297106191516,1.14657139778137,0.931840419769287,9.70592308044434
1567044269312434944,-0.0106317326426506,0.0025457723531872,-0.00471926899626851,-0.182743355631828,0.151386588811874,10.9248790740967
1567044269322458880,-0.00821568816900253,-0.0546034462749958,0.00106367794796824,0.536620497703552,-0.845473349094391,10.6144037246704
1567044269332467200,0.00891589000821114,-0.10741950571537,-0.0155118135735393,3.16664028167725,-0.382138639688492,9.34321880340576
1567044269342488064,-0.00273571535944939,-0.0646858438849449,-0.00536251440644264,5.57469987869263,0.320917427539825,8.77463054656982
1567044269352514048,-0.00433291820809245,0.0241382345557213,0.00511169712990522,6.02391529083252,-0.118265442550182,9.5243444442749
1567044269362499840,0.000168830403708853,0.0547215640544891,0.00884220097213984,4.26704549789429,-0.566177785396576,10.3527250289917
1567044269372520960,0.00944074988365173,0.0670567005872726,0.00492829503491521,1.66373193264008,-0.251456946134567,10.1755952835083
