8,1556456300.751,6,21859731.8797007,114873865.806127,8,2
8,1556456300.751,5,21415321.1162111,112538314.501327,5,1
8,1556456300.751,4,22300781.9733754,117191395.486741,8,3
8,1556456300.751,9,22866498.8612504,120164247.176486,7,2
9,1556456301.001,19,21004179.2364677,110377671.114503,7,2
9,1556456301.001,6,21859782.1472342,114874134.708776,7,2
9,1556456301.001,5,21415267.4044409,112538032.144084,5,1
9,1556456301.001,4,22300805.7427533,117191512.439072,8,2
9,1556456301.001,9,22866572.6342271,120164634.308956,6,2
10,1556456301.251,19,21004256.0566888,110378075.691969,7,2
10,1556456301.251,6,21859832.7921286,114874403.551936,7,2
10,1556456301.251,5,21415213.6643141,112537749.810871,5,1
10,1556456301.251,4,22300826.9971185,117191629.474089,7,2
10,1556456301.251,9,22866646.1694447,120165021.480429,7,2
11,1556456301.501,19,21004332.815834,110378480.418026,7,2
11,1556456301.501,6,21859884.7087077,114874672.42721,7,2
11,1556456301.501,5,21415160.0354324,112537467.472105,5,1
11,1556456301.501,4,22300848.1336947,117191746.550856,7,2
11,1556456301.501,9,22866719.8246325,120165408.685138,7,2
12,1556456301.751,19,21004410.2599004,110378885.084327,7,2
12,1556456301.751,6,21859936.0014414,114874941.305889,7,2
12,1556456301.751,5,21415106.3629252,112537185.14696,5,1
12,1556456301.751,4,22300869.7392456,117191863.583717,7,2
12,1556456301.751,9,22866793.4122007,120165795.882179,7,2
13,1556456302.001,19,21004486.785649,110379289.73032,7,2
13,1556456302.001,6,21859987.2876314,114875210.098647,7,2
13,1556456302.001,5,21415052.6097107,112536902.830607,5,1
13,1556456302.001,4,22300892.6252061,117191980.63167,7,2
13,1556456302.001,9,22866867.1480958,120166183.09715,7,2
14,1556456302.251,19,21004564.321329,110379694.428667,7,2
14,1556456302.251,6,21860038.2662612,114875478.924885,7,2
14,1556456302.251,5,21414998.8892154,112536620.526727,5,1
14,1556456302.251,4,22300913.050686,117192097.766718,7,2
14,1556456302.251,9,22866940.6680444,120166570.331113,7,2
15,1556456302.501,19,21004640.8797967,110380099.193543,7,2
15,1556456302.501,6,21860090.2875416,114875747.724733,7,2
15,1556456302.501,5,21414945.0487499,112536338.288388,5,1
15,1556456302.501,4,22300934.9747033,117192214.905227,7,2
15,1556456302.501,9,22867014.25125,120166957.629143,7,2
16,1556456302.751,19,21004718.6052478,110380504.021851,7,2
16,1556456302.751,6,21860142.2433836,114876016.642383,7,2
16,1556456302.751,5,21414891.1733839,112536056.093606,5,1
16,1556456302.751,4,22300956.14618,117192332.129945,7,1
16,1556456302.751,9,22867087.8911689,120167344.979633,7,2
17,1556456303.001,19,21004795.7810171,110380908.850966,7,2
17,1556456303.001,6,21860191.9961357,114876285.509053,7,2
17,1556456303.001,5,21414837.5205081,112535773.92761,5,1
17,1556456303.001,4,22300976.9555646,117192449.383208,7,1
17,1556456303.001,9,22867161.4503805,120167732.331699,7,2
18,1556456303.251,19,21004872.8019156,110381313.731673,7,2
18,1556456303.251,6,21860243.253969,114876554.37896,7,2
18,1556456303.251,17,21875769.334356,114957943.22104,12,15
18,1556456303.251,5,21414783.8021941,112535491.797952,5,1
18,1556456303.251,4,22301002.1667667,117192566.686216,7,2
18,1556456303.251,9,22867235.0619428,120168119.773449,7,2
19,1556456303.501,19,21004949.6810311,110381718.54659,7,2
19,1556456303.501,6,21860294.0406465,114876823.158707,7,2
19,1556456303.501,17,21875887.0447998,114958562.154394,12,15
19,1556456303.501,5,21414729.9813601,112535209.60587,5,1
19,1556456303.501,4,22301024.2063917,117192683.91115,7,2
19,1556456303.501,9,22867308.6276982,120168507.156666,7,2
20,1556456303.751,19,21005026.6757544,110382123.338332,7,2
20,1556456303.751,6,21860344.796786,114877091.829759,7,2
20,1556456303.751,17,21875999.1624488,114959150.819136,12,15
20,1556456303.751,5,21414676.4070103,112534927.354433,5,1
20,1556456303.751,4,22301046.8153301,117192801.092303,7,2
20,1556456303.751,9,22867382.3417805,120168894.476378,7,2
21,1556456304.001,19,21005103.7119218,110382528.093114,7,2
21,1556456304.001,6,21860395.7666908,114877360.504411,7,2
21,1556456304.001,17,21876112.0980767,114959744.75249,12,15
21,1556456304.001,5,21414622.6690648,112534645.099999,5,1
21,1556456304.001,4,22301069.5529638,117192918.295712,7,2
21,1556456304.001,9,22867455.93153,120169281.790676,7,2
22,1556456304.251,19,21005180.7720834,110382932.797924,7,2
22,1556456304.251,6,21860446.810759,114877628.597576,7,2
22,1556456304.251,17,21876221.8446773,114960321.417232,12,15
22,1556456304.251,5,21414569.1121653,112534362.815012,5,1
22,1556456304.251,4,22301090.9382056,117193034.941037,7,2
22,1556456304.251,9,22867529.5452735,120169669.104438,7,2
23,1556456304.501,19,21005257.7755317,110383337.531426,7,2
23,1556456304.501,6,21860498.0206042,114877897.21205,7,2
23,1556456304.501,17,21876329.4405386,114960886.350586,12,15
23,1556456304.501,5,21414515.4571083,112534080.536672,5,1
23,1556456304.501,4,22301112.2187462,117193152.123799,7,2
23,1556456304.501,9,22867603.2920749,120170056.393446,7,2
24,1556456304.751,19,21005334.9534822,110383742.296516,7,2
24,1556456304.751,6,21860549.053766,114878165.799769,7,2
24,1556456304.751,17,21876434.6326325,114961439.015328,12,15
24,1556456304.751,5,21414461.7104376,112533798.256747,5,1
24,1556456304.751,4,22301134.3608912,117193269.316618,7,2
24,1556456304.751,9,22867677.0410577,120170443.707288,7,2
25,1556456305.001,19,21005412.0289127,110384147.05662,7,2
25,1556456305.001,6,21860599.9386009,114878434.37904,7,2
25,1556456305.001,17,21876544.928915,114962018.948682,12,15
25,1556456305.001,5,21414407.9506793,112533516.002013,5,1
25,1556456305.001,4,22301157.2141326,117193386.534848,7,2
25,1556456305.001,9,22867750.5631876,120170831.04012,7,2
26,1556456305.251,19,21005488.9778291,110384551.842089,7,2
26,1556456305.251,6,21860650.9957567,114878702.907699,7,3
26,1556456305.251,17,21876655.4607754,114962599.613424,12,15
26,1556456305.251,5,21414354.2629032,112533233.785405,5,1
26,1556456305.251,4,22301179.9343161,117193503.763821,7,2
26,1556456305.251,9,22867824.2227379,120171218.452806,7,2
27,1556456305.501,19,21005565.9921838,110384956.79411,7,2
27,1556456305.501,6,21860702.1488888,114878971.520698,7,3
27,1556456305.501,17,21876761.8220338,114963158.546778,12,15
27,1556456305.501,5,21414300.3569993,112532951.664047,5,1
27,1556456305.501,4,22301202.0742799,117193621.112324,7,2
27,1556456305.501,9,22867897.9542704,120171605.932483,7,2
28,1556456305.751,19,21005643.0458015,110385361.759524,7,2
28,1556456305.751,6,21860753.1995008,114879240.269609,7,2
28,1556456305.751,17,21876872.6134662,114963741.21152,12,15
28,1556456305.751,5,21414246.6823108,112532669.640409,5,1
28,1556456305.751,4,22301224.8838957,117193738.58657,7,1
28,1556456305.751,9,22867971.7599664,120171993.552479,7,2
29,1556456306.001,19,21005719.9467298,110385766.857413,7,2
29,1556456306.001,6,21860804.5009596,114879509.067063,7,2
29,1556456306.001,17,21876981.0513005,114964311.144873,12,15
29,1556456306.001,5,21414192.8854708,112532387.740863,5,1
29,1556456306.001,4,22301247.2987004,117193856.198719,7,2
29,1556456306.001,9,22868045.6223755,120172381.266082,7,2
30,1556456306.251,19,21005797.1115927,110386172.105598,7,2
30,1556456306.251,6,21860854.0573967,114879777.867248,7,3
30,1556456306.251,17,21877091.0683796,114964888.809616,12,15
30,1556456306.251,5,21414139.130075,112532105.927633,5,1
30,1556456306.251,4,22301269.6916923,117193973.860432,7,2
30,1556456306.251,9,22868119.4433404,120172769.079504,7,2
31,1556456306.501,19,21005874.2502802,110386577.363523,7,2
31,1556456306.501,6,21860901.844818,114880046.81497,7,3
31,1556456306.501,17,21877201.5195327,114965469.742969,12,15
31,1556456306.501,5,21414085.4641117,112531824.177653,5,1
31,1556456306.501,4,22301292.0301523,117194091.617625,7,2
31,1556456306.501,9,22868193.3166559,120173156.966912,7,2
32,1556456306.751,19,21005951.4020554,110386982.726289,7,2
32,1556456306.751,6,21860948.7313718,114880315.785274,7,2
32,1556456306.751,17,21877308.4631922,114966031.407712,12,15
32,1556456306.751,5,21414031.874493,112531542.508757,5,1
32,1556456306.751,4,22301314.3380744,117194209.481669,7,2
32,1556456306.751,9,22868267.0983578,120173544.967983,7,2
33,1556456307.001,19,21006028.667257,110387388.158142,7,2
33,1556456307.001,6,21860999.0272619,114880584.703658,7,2
33,1556456307.001,17,21877418.565341,114966610.341065,12,15
33,1556456307.001,5,21413978.2739679,112531260.90022,5,1
33,1556456307.001,4,22301336.6285463,117194327.364894,7,2
33,1556456307.001,9,22868340.8168026,120173933.029909,7,2
34,1556456307.251,19,21006105.7514126,110387793.662082,7,2
34,1556456307.251,6,21861052.8633649,114880853.738334,8,3
34,1556456307.251,17,21877525.9038116,114967174.005808,12,15
34,1556456307.251,5,21413924.6538114,112530979.363361,5,1
34,1556456307.251,4,22301359.0520761,117194445.371452,6,1
34,1556456307.251,9,22868414.8580765,120174321.141861,7,2
35,1556456307.501,19,21006183.1082278,110388199.178102,7,2
35,1556456307.501,6,21861103.5387972,114881122.776957,8,3
35,1556456307.501,17,21877635.0440172,114967747.939161,12,15
35,1556456307.501,5,21413870.9267722,112530697.851454,5,1
35,1556456307.501,4,22301381.421074,117194563.360408,6,2
35,1556456307.501,9,22868488.6659537,120174709.30631,7,2
36,1556456307.751,19,21006260.4497741,110388604.700444,7,2
36,1556456307.751,6,21861154.312387,114881391.76161,8,3
36,1556456307.751,17,21877743.163385,114968315.603903,12,15
36,1556456307.751,5,21413817.1146633,112530416.349498,5,1
36,1556456307.751,4,22301403.8271535,117194681.413753,7,2
36,1556456307.751,9,22868562.6439705,120175097.45689,7,2
37,1556456308.001,19,21006337.5339297,110389010.274828,7,2
37,1556456308.001,6,21861203.0792017,114881660.784722,8,3
37,1556456308.001,17,21877851.8106219,114968886.537257,12,15
37,1556456308.001,5,21413763.5446761,112530134.866816,5,1
37,1556456308.001,4,22301426.1394382,117194799.474573,7,2
37,1556456308.001,9,22868636.5630929,120175485.678049,7,2
38,1556456308.251,19,21006414.7424181,110389415.787425,7,2
38,1556456308.251,6,21861252.7228899,114881929.767517,8,3
38,1556456308.251,17,21877959.3301385,114969452.201999,12,15
38,1556456308.251,5,21413709.9768702,112529853.353908,5,1
38,1556456308.251,4,22301448.6131374,117194917.509693,7,2
38,1556456308.251,9,22868710.4407709,120175873.80203,7,2
39,1556456308.501,19,21006491.8832869,110389821.257169,7,2
39,1556456308.501,6,21861300.1002311,114882198.543426,8,3
39,1556456308.501,2,22584905.144747,118684477.446017,13,15
39,1556456308.501,17,21878064.9344937,114970007.135353,12,15
39,1556456308.501,5,21413656.3327196,112529571.783466,5,1
39,1556456308.501,4,22301470.9537786,117195035.479414,7,2
39,1556456308.501,9,22868784.4776823,120176261.953712,7,2
40,1556456308.751,19,21006569.0394246,110390226.701705,7,2
40,1556456308.751,6,21861351.2708133,114882467.387216,8,3
40,1556456308.751,2,22584900.8519934,118684454.619972,13,15
40,1556456308.751,17,21878171.8410714,114970568.800095,12,15
40,1556456308.751,5,21413602.6733,112529290.181524,5,1
40,1556456308.751,4,22301493.2573382,117195153.438557,7,2
40,1556456308.751,9,22868858.2681092,120176650.039916,7,2
41,1556456309.001,19,21006646.1802934,110390632.088143,7,2
41,1556456309.001,6,21861403.5298529,114882736.092162,8,3
41,1556456309.001,17,21878279.8622818,114971135.733449,12,15
41,1556456309.001,5,21413549.0138805,112529008.525498,5,1
41,1556456309.001,4,22301515.720131,117195271.373509,7,2
41,1556456309.001,9,22868932.0105481,120177038.114163,7,2
42,1556456309.251,19,21006723.2579052,110391037.497677,6,2
42,1556456309.251,6,21861454.3972376,114883004.800057,8,3
42,1556456309.251,17,21878388.7996286,114971708.398191,12,15
42,1556456309.251,5,21413495.378455,112528726.900856,5,1
42,1556456309.251,12,22671433.6853671,119139187.266009,12,15
42,1556456309.251,4,22301537.9059015,117195389.326225,6,2
42,1556456309.251,9,22869006.0474594,120177426.172967,7,2
43,1556456309.501,19,21006800.57982,110391443.041247,7,2
43,1556456309.501,6,21861500.5443384,114883273.566683,8,3
43,1556456309.501,17,21878497.7238877,114972281.331545,12,15
43,1556456309.501,5,21413441.8150116,112528445.359426,5,1
43,1556456309.501,12,22671432.0341403,119139178.647749,12,15
43,1556456309.501,4,22301560.1941921,117195507.317809,7,2
43,1556456309.501,9,22869079.6939221,120177814.336006,6,2
44,1556456309.751,19,21006877.7730394,110391848.63732,7,2
44,1556456309.751,6,21861552.4151107,114883542.411623,8,3
44,1556456309.751,17,21878605.1845098,114972845.996287,12,15
44,1556456309.751,5,21413388.107604,112528163.915977,5,1
44,1556456309.751,12,22671436.9049323,119139204.751083,12,15
44,1556456309.751,4,22301582.4759389,117195625.461747,6,2
44,1556456309.751,9,22869153.5236121,120178202.61386,7,2
45,1556456310.001,19,21006955.0251533,110392254.337118,7,2
45,1556456310.001,6,21861600.6933193,114883811.324499,7,3
45,1556456310.001,17,21878713.471836,114973414.929641,12,15
45,1556456310.001,5,21413334.4743597,112527882.569504,5,1
45,1556456310.001,12,22671440.7461615,119139225.132823,12,15
45,1556456310.001,4,22301604.9169189,117195743.707705,6,1
45,1556456310.001,9,22869227.4274655,120178590.987194,6,1
46,1556456310.251,19,21007032.2619983,110392660.14289,7,2
46,1556456310.251,6,21861653.1704866,114884080.257326,7,3
46,1556456310.251,17,21878821.5541221,114973982.594383,12,15
46,1556456310.251,5,21413280.9283666,112527601.307039,5,1
46,1556456310.251,12,22671439.9848957,119139221.236156,12,15
46,1556456310.251,4,22301627.2422913,117195862.037238,6,1
46,1556456310.251,9,22869301.4643768,120178979.506893,6,1
47,1556456310.501,19,21007109.6122697,110393066.055561,7,2
47,1556456310.501,6,21861703.2504303,114884349.366167,7,2
47,1556456310.501,17,21878930.8644673,114974557.527737,12,15
47,1556456310.501,5,21413227.4434492,112527320.151214,5,1
47,1556456310.501,12,22671442.5675279,119139234.617896,12,15
47,1556456310.501,4,22301649.7312594,117195980.472562,6,1
47,1556456310.501,9,22869375.4380311,120179368.043939,7,2
48,1556456310.751,19,21007186.9799914,110393472.0196,7,2
48,1556456310.751,6,21861751.1556405,114884618.421375,7,3
48,1556456310.751,17,21879038.7024504,114975124.192479,12,15
48,1556456310.751,5,21413173.9781634,112527039.060055,5,1
48,1556456310.751,12,22671442.2861432,119139232.72123,12,15
48,1556456310.751,4,22301672.1286138,117196099.005282,6,1
48,1556456310.751,9,22869449.5098429,120179756.711923,7,2
49,1556456311.001,19,21007264.3324441,110393878.022852,7,2
49,1556456311.001,6,21861805.6679395,114884887.515415,7,3
49,1556456311.001,17,21879147.7444985,114975697.125832,12,15
49,1556456311.001,5,21413120.477977,112526758.021077,5,1
49,1556456311.001,12,22671444.1533165,119139243.10297,12,15
49,1556456311.001,4,22301694.6328509,117196217.607594,6,1
49,1556456311.001,9,22869523.5751108,120180145.416922,7,2
50,1556456311.251,19,21007341.6150959,110394284.073294,6,1
50,1556456311.251,6,21861856.6509319,114885156.661697,7,3
50,1556456311.251,17,21879256.8956105,114976270.790575,12,15
50,1556456311.251,5,21413067.0366852,112526477.032636,5,1
50,1556456311.251,12,22671447.0282399,119139258.206303,12,15
50,1556456311.251,4,22301717.1698071,117196336.206556,7,2
50,1556456311.251,9,22869597.5705778,120180534.186866,7,2
51,1556456311.501,19,21007418.9326481,110394690.198128,6,2
51,1556456311.501,6,21861907.48996,114885425.825595,7,3
51,1556456311.501,5,21413013.7393577,112526196.050274,5,1
51,1556456311.501,12,22671450.0842092,119139273.588044,12,15
51,1556456311.501,4,22301739.6609565,117196454.841307,6,1
51,1556456311.501,9,22869671.7732662,120180922.97216,7,2
52,1556456311.751,19,21007496.1324114,110395096.240629,6,2
52,1556456311.751,6,21861964.2729685,114885694.784654,7,3
52,1556456311.751,5,21412960.2195399,112525915.018074,5,1
52,1556456311.751,12,22671450.8520188,119139277.691377,12,15
52,1556456311.751,4,22301762.1673748,117196573.453861,7,2
52,1556456311.751,9,22869745.8254465,120181311.711071,6,1
53,1556456312.001,19,21007573.4390573,110395502.147564,6,2
53,1556456312.001,6,21862014.579765,114885963.656457,7,3
53,1556456312.001,5,21412906.6648216,112525633.905292,5,1
53,1556456312.001,12,22671453.1183658,119139290.073117,12,15
53,1556456312.001,4,22301784.743594,117196691.985009,7,2
53,1556456312.001,9,22869819.7947382,120181700.362256,6,1
54,1556456312.251,19,21007650.7653346,110395908.069887,6,2
54,1556456312.251,6,21862065.8964928,114886232.514733,7,3
54,1556456312.251,5,21412853.1624541,112525352.724113,5,1
54,1556456312.251,12,22671448.1755917,119139264.176451,12,15
54,1556456312.251,4,22301807.4790465,117196810.464549,7,2
54,1556456312.251,9,22869893.8600061,120182088.986038,6,1
55,1556456312.501,19,21007728.0109047,110396313.911038,7,2
55,1556456312.501,6,21862119.0302245,114886501.27837,7,3
55,1556456312.501,5,21412799.7298873,112525071.507528,5,1
55,1556456312.501,12,22671456.2463174,119139306.558191,12,15
55,1556456312.501,4,22301830.0683533,117196928.914679,7,2
55,1556456312.501,9,22869968.0517881,120182477.55764,6,1
56,1556456312.751,19,21007805.2346621,110396719.755632,7,2
56,1556456312.751,6,21862172.1181494,114886770.043298,7,3
56,1556456312.751,5,21412746.2100695,112524790.295564,5,1
56,1556456312.751,12,22671455.3105494,119139301.661524,12,15
56,1556456312.751,4,22301852.4875206,117197047.333475,7,2
56,1556456312.751,9,22870042.1606816,120182866.133786,6,1
57,1556456313.001,19,21007882.5347641,110397125.74257,7,2
57,1556456313.001,6,21862223.6726365,114887038.815445,7,3
57,1556456313.001,5,21412692.5288372,112524509.167483,5,1
57,1556456313.001,12,22671452.5861342,119139287.043264,12,15
57,1556456313.001,4,22301874.9895763,117197165.882234,6,1
57,1556456313.001,9,22870116.0994354,120183254.798989,6,1
58,1556456313.251,19,21007959.8457725,110397531.750525,7,2
58,1556456313.251,6,21862277.2382611,114887307.696225,7,3
58,1556456313.251,5,21412638.8846866,112524228.117669,5,1
58,1556456313.251,12,22671451.5631152,119139281.146598,12,15
58,1556456313.251,4,22301897.5265326,117197284.517247,6,1
58,1556456313.251,9,22870190.1603408,120183643.551665,6,1
59,1556456313.501,19,21008037.1676873,110397937.861827,7,2
59,1556456313.501,6,21862328.5506264,114887576.519289,7,3
59,1556456313.501,5,21412585.5590025,112523947.155429,5,1
59,1556456313.501,12,22671454.3835066,119139296.528338,12,15
59,1556456313.501,4,22301920.1878216,117197403.238248,6,1
59,1556456313.501,9,22870264.2539653,120184032.398424,6,1
60,1556456313.751,19,21008114.5332277,110398344.05288,7,2
60,1556456313.751,6,21862379.8280912,114887845.52643,7,3
60,1556456313.751,5,21412532.2420434,112523666.279784,5,1
60,1556456313.751,4,22301942.7007837,117197522.067268,7,2
60,1556456313.751,9,22870338.4631975,120184421.377471,7,2
61,1556456314.001,19,21008191.9838378,110398750.33945,7,2
61,1556456314.001,6,21862432.3161649,114888114.547609,7,3
61,1556456314.001,5,21412478.8487397,112523385.443917,5,1
61,1556456314.001,4,22301965.4885868,117197640.907911,7,2
61,1556456314.001,9,22870412.5546408,120184810.364214,6,1
62,1556456314.251,19,21008269.4082727,110399156.609362,7,2
62,1556456314.251,6,21862484.8893084,114888383.509641,7,3
62,1556456314.251,5,21412425.3725474,112523104.636495,5,1
62,1556456314.251,12,22671448.2432113,119139264.145777,11,15
62,1556456314.251,4,22301988.2763899,117197759.78255,7,2
62,1556456314.251,9,22870486.6308151,120185199.376457,6,1
63,1556456314.501,19,21008346.7236436,110399562.920082,7,2
63,1556456314.501,6,21862536.8626006,114888652.459569,7,3
63,1556456314.501,5,21412371.8745424,112522823.852687,5,1
63,1556456314.501,12,22671445.6474914,119139250.482732,10,15
63,1556456314.501,4,22302010.9551291,117197878.713808,7,2
63,1556456314.501,9,22870560.5979255,120185588.42263,6,1
64,1556456314.751,19,21008424.0477397,110399969.166498,7,2
64,1556456314.751,6,21862590.8732058,114888921.35774,7,4
64,1556456314.751,5,21412318.3459995,112522543.027362,5,1
64,1556456314.751,12,22671446.2320737,119139253.781214,10,15
64,1556456314.751,4,22302033.4833602,117197997.599799,7,2
64,1556456314.751,9,22870634.7526258,120185977.443316,6,1
65,1556456315.001,19,21008501.3827422,110400375.418374,7,2
65,1556456315.001,6,21862644.5020875,114889190.257979,7,4
65,1556456315.001,5,21412264.9810524,112522262.193495,5,1
65,1556456315.001,12,22671445.597322,119139250.132562,10,15
65,1556456315.001,4,22302056.0835735,117198116.506877,7,2
65,1556456315.001,9,22870708.8527941,120186366.43495,6,1
66,1556456315.251,19,21008578.6086808,110400781.745913,7,2
66,1556456315.251,6,21862697.5114864,114889459.155324,7,3
66,1556456315.251,5,21412211.5484856,112521981.422379,5,1
66,1556456315.251,12,22671448.0927031,119139263.359785,10,15
66,1556456315.251,4,22302078.7863068,117198235.479469,6,2
66,1556456315.251,9,22870783.0009506,120186755.52832,6,1
67,1556456315.501,19,21008655.9676773,110401188.109563,7,2
67,1556456315.501,6,21862752.3008076,114889728.12142,7,3
67,1556456315.501,5,21412158.1595445,112521700.721924,5,1
67,1556456315.501,12,22671450.6164409,119139276.730894,10,15
67,1556456315.501,4,22302101.5544784,117198354.492802,6,1
67,1556456315.501,9,22870857.1949139,120187144.719748,6,1
68,1556456315.751,19,21008733.4728194,110401594.603495,7,2
68,1556456315.751,6,21862805.9056952,114889997.148298,7,4
68,1556456315.751,5,21412104.7662407,112521420.103327,5,1
68,1556456315.751,12,22671450.6077158,119139276.312055,10,15
68,1556456315.751,4,22302124.1546916,117198473.60086,6,1
68,1556456315.751,9,22870931.5524729,120187533.964913,6,1
69,1556456316.001,19,21008810.9256108,110402001.226255,7,2
69,1556456316.001,6,21862859.0350644,114890266.205877,7,4
69,1556456316.001,5,21412051.3227676,112521139.609633,5,1
69,1556456316.001,12,22671450.6382536,119139276.914908,10,15
69,1556456316.001,4,22302146.8857815,117198592.830105,6,1
69,1556456316.001,9,22871005.6744541,120187923.340906,6,1
70,1556456316.251,19,21008888.4656534,110402407.83813,7,2
70,1556456316.251,6,21862913.4230305,114890535.308786,7,4
70,1556456316.251,5,21411998.079972,112520859.150941,5,1
70,1556456316.251,12,22671448.6467475,119139266.620288,10,15
70,1556456316.251,4,22302169.6735846,117198712.1649,6,1
70,1556456316.251,9,22871079.8313356,120188312.762753,6,1
71,1556456316.501,19,21008965.8355563,110402814.514137,7,2
71,1556456316.501,6,21862967.8349907,114890804.448864,7,5
71,1556456316.501,5,21411944.7608317,112520578.728372,5,1
71,1556456316.501,12,22671449.0633715,119139268.369802,9,15
71,1556456316.501,4,22302192.4133996,117198831.498717,6,1
71,1556456316.501,9,22871153.8420716,120188702.245239,6,1
72,1556456316.751,19,21009043.2032779,110403221.198784,6,1
72,1556456316.751,6,21863022.1880564,114891073.608287,7,5
72,1556456316.751,5,21411891.4176974,112520298.299618,5,1
72,1556456316.751,12,22671447.7567864,119139261.085826,10,15
72,1556456316.751,4,22302215.046332,117198950.793737,6,1
72,1556456316.751,9,22871227.9945906,120189091.700178,6,1
73,1556456317.001,19,21009120.6604319,110403627.921449,6,1
73,1556456317.001,6,21863077.1235231,114891342.617459,8,5
73,1556456317.001,5,21411838.0985571,112520017.921327,5,1
73,1556456317.001,12,22671449.0328336,119139268.76421,9,15
73,1556456317.001,4,22302237.8428602,117199070.196373,6,1
73,1556456317.001,9,22871302.315068,120189481.214175,6,1
74,1556456317.251,19,21009198.087048,110404034.667106,6,1
74,1556456317.251,6,21863131.729617,114891611.755294,8,5
74,1556456317.251,5,21411784.7488789,112519737.583504,5,1
74,1556456317.251,12,22671451.8837629,119139283.558477,9,15
74,1556456317.251,4,22302260.628482,117199189.63409,6,1
74,1556456317.251,9,22871376.6224577,120189870.78067,6,1
75,1556456317.501,19,21009275.5529271,110404441.496501,6,1
75,1556456317.501,6,21863184.6408584,114891880.897762,8,5
75,1556456317.501,5,21411731.5584339,112519457.326153,5,1
75,1556456317.501,12,22671454.8764753,119139298.532143,10,15
75,1556456317.501,4,22302283.5624307,117199309.165508,6,1
75,1556456317.501,9,22871450.6484626,120190260.453669,6,1
76,1556456317.751,19,21009352.9075611,110404848.387952,7,2
76,1556456317.751,6,21863237.9185545,114892150.124296,8,5
76,1556456317.751,5,21411678.1607677,112519177.123869,5,1
76,1556456317.751,12,22671457.7426735,119139313.994291,10,15
76,1556456317.751,4,22302306.3873155,117199428.748725,6,1
76,1556456317.751,9,22871524.8686012,120190650.19023,6,1
77,1556456318.001,19,21009430.3887091,110405255.289812,7,2
77,1556456318.001,6,21863291.5583425,114892419.293391,8,5
77,1556456318.001,5,21411625.1557313,112518896.903804,5,1
77,1556456318.001,4,22302329.0900487,117199548.307413,6,1
77,1556456318.001,9,22871599.1519968,120191039.906857,6,1
78,1556456318.251,19,21009507.8284129,110405662.151628,6,1
78,1556456318.251,6,21863346.232056,114892688.407442,8,6
78,1556456318.251,5,21411571.821322,112518616.653949,5,1
78,1556456318.251,4,22302351.9389276,117199667.847871,6,1
78,1556456318.251,9,22871673.2085396,120191429.588128,6,1
79,1556456318.501,19,21009585.0761642,110406069.011751,7,2
79,1556456318.501,6,21863400.8032494,114892957.329819,8,5
79,1556456318.501,5,21411518.646146,112518336.362636,5,1
79,1556456318.501,4,22302374.6940115,117199787.397961,6,1
79,1556456318.501,9,22871747.3108893,120191819.220206,6,1
80,1556456318.751,19,21009662.5289557,110406475.721657,7,2
80,1556456318.751,6,21863453.9697003,114893226.275385,8,6
80,1556456318.751,5,21411465.3946253,112518055.992163,5,1
80,1556456318.751,4,22302397.453458,117199906.829581,6,1
80,1556456318.751,9,22871821.5877411,120192208.775714,6,1
